address,cars,bluecar counter,utilib_counter,utilib_counter,charge_slots,charging status,city,kind,postal_code,rental_status,slots,station_type,status,subscription_status,year,month,day,hour,minute,timestamp,Total_cars
5 Boulevard AimÃ© CÃ©saire,1,1,0,0,0,nonexistent,Nanterre,STATION,92000,operational,2,station,ok,nonexistent,2018,4,6,12,13,2018-04-06 12:13:00,1
9 Avenue Paul Signac,4,4,0,0,0,nonexistent,Montreuil,STATION,93100,operational,2,station,ok,nonexistent,2018,4,3,13,40,2018-04-03 13:40:00,4
43 rue du Docteur Finlay,2,2,0,0,1,operational,Paris,STATION,75015,operational,2,station,ok,nonexistent,2018,4,1,5,36,2018-04-01 05:36:00,2
76 avenue de Verdun,2,2,0,0,0,nonexistent,ChÃ¢tillon,STATION,92320,operational,3,station,ok,nonexistent,2018,4,2,21,12,2018-04-02 21:12:00,2
1 rue Claude Terrasse,2,2,1,0,1,operational,Le Blanc-Mesnil,STATION,93150,operational,4,station,ok,nonexistent,2018,4,4,8,48,2018-04-04 08:48:00,3
100 rue de la Commune de Paris,3,3,0,0,0,nonexistent,Romainville,STATION,93230,operational,3,station,ok,nonexistent,2018,4,3,1,58,2018-04-03 01:58:00,3
8 rue des Chantiers,0,0,0,0,0,nonexistent,Versailles,SPACE,78000,operational,5,full_station,ok,operational,2018,4,5,12,18,2018-04-05 12:18:00,0
49 Avenue du Docteur Paul Casalis,4,4,0,0,0,nonexistent,CrÃ©teil,STATION,94000,operational,2,station,ok,nonexistent,2018,4,2,9,47,2018-04-02 09:47:00,4
9 Rue de la Gare,4,4,0,0,0,nonexistent,Nanterre,STATION,92000,operational,2,station,ok,nonexistent,2018,4,5,16,6,2018-04-05 16:06:00,4
86 rue Pelleport,2,2,0,0,0,nonexistent,Paris,STATION,75020,operational,1,station,ok,nonexistent,2018,4,2,15,34,2018-04-02 15:34:00,2
19 rue Tronchet,6,6,0,0,0,operational,Paris,STATION,75008,operational,0,station,ok,nonexistent,2018,4,7,12,22,2018-04-07 12:22:00,6
158 boulevard de Charonne,0,0,0,0,2,operational,Paris,STATION,75020,operational,6,station,ok,nonexistent,2018,4,8,13,36,2018-04-08 13:36:00,0
18 rue Franklin,2,2,0,0,0,nonexistent,Montreuil,STATION,93100,operational,3,station,ok,nonexistent,2018,4,9,9,23,2018-04-09 09:23:00,2
1 place Stalingrad,3,3,0,1,0,nonexistent,Neuilly-Plaisance,STATION,93360,operational,1,station,ok,nonexistent,2018,4,6,16,41,2018-04-06 16:41:00,4
49 avenue de Stalingrad,0,0,0,0,0,nonexistent,Bagnolet,STATION,93170,broken,0,station,closed,nonexistent,2018,4,1,5,11,2018-04-01 05:11:00,0
7 rue Raymond Pitet,1,1,0,2,0,operational,Paris,STATION,75017,operational,1,station,ok,nonexistent,2018,4,7,17,43,2018-04-07 17:43:00,3
40 rue de Meudon,1,1,0,0,0,nonexistent,Boulogne-Billancourt,STATION,92100,operational,2,station,ok,nonexistent,2018,4,2,22,50,2018-04-02 22:50:00,1
13 Rue des Peupliers,5,5,0,0,0,nonexistent,Nanterre,STATION,92000,operational,1,station,ok,nonexistent,2018,4,4,18,4,2018-04-04 18:04:00,5
10 rue du Docteur Leray,3,3,0,0,0,operational,Paris,STATION,75013,operational,0,station,ok,nonexistent,2018,4,1,6,17,2018-04-01 06:17:00,3
9 Rue des Sept Arpents,1,1,0,0,2,operational,Paris,STATION,75019,operational,5,station,ok,nonexistent,2018,4,4,22,27,2018-04-04 22:27:00,1
13 Rue LÃ©on Blum,4,4,0,0,0,nonexistent,Bagneux,STATION,92220,operational,1,station,ok,nonexistent,2018,4,9,14,25,2018-04-09 14:25:00,4
105 Rue de Rennes,0,0,0,0,0,nonexistent,Paris,STATION,75006,operational,4,station,ok,nonexistent,2018,4,9,9,51,2018-04-09 09:51:00,0
2 avenue de l'Ãpi dâOr,3,3,0,0,0,nonexistent,Villejuif,STATION,94800,operational,2,station,ok,nonexistent,2018,4,8,9,3,2018-04-08 09:03:00,3
180 Avenue Victor Hugo,2,2,0,0,1,operational,Paris,STATION,75016,operational,3,station,ok,nonexistent,2018,4,4,13,18,2018-04-04 13:18:00,2
64 Rue de Fitzelin,1,1,1,0,0,nonexistent,Ãpinay-sur-Seine,STATION,93800,operational,3,station,ok,nonexistent,2018,4,5,13,17,2018-04-05 13:17:00,2
2 Rue Marcel Monge,2,2,0,0,0,operational,Suresnes,STATION,92150,operational,0,station,ok,nonexistent,2018,4,4,8,51,2018-04-04 08:51:00,2
37 rue Leblanc,0,0,0,0,0,nonexistent,Paris,PARKING,75015,broken,0,station,closed,nonexistent,2018,4,7,7,46,2018-04-07 07:46:00,0
178 Rue Lecourbe,2,2,0,0,1,operational,Paris,STATION,75015,operational,4,station,ok,nonexistent,2018,4,4,8,55,2018-04-04 08:55:00,2
12 Rue Francis de PressensÃ©,4,4,0,0,0,nonexistent,Puteaux,STATION,92800,operational,2,station,ok,nonexistent,2018,4,1,22,58,2018-04-01 22:58:00,4
2 Avenue Albert 1er,4,4,1,1,0,nonexistent,Rueil-Malmaison,STATION,92500,operational,0,station,ok,nonexistent,2018,4,3,3,40,2018-04-03 03:40:00,6
73 boulevard Diderot,3,3,0,0,0,nonexistent,Paris,STATION,75012,operational,2,station,ok,nonexistent,2018,4,7,6,11,2018-04-07 06:11:00,3
51 avenue Karl Marx,2,2,0,0,0,nonexistent,Villejuif,STATION,94800,operational,4,station,ok,nonexistent,2018,4,8,8,37,2018-04-08 08:37:00,2
181 quater Avenue de Clichy,0,0,0,0,0,nonexistent,Paris,STATION,75017,operational,3,station,ok,nonexistent,2018,4,7,14,16,2018-04-07 14:16:00,0
12 avenue de la gare,0,0,0,0,0,nonexistent,BiÃ¨vres,STATION,91570,future,0,station,scheduled,nonexistent,2018,4,8,3,54,2018-04-08 03:54:00,0
44 Avenue George V,0,0,0,0,0,operational,Paris,STATION,75008,operational,1,station,ok,nonexistent,2018,4,5,19,29,2018-04-05 19:29:00,0
1bis rue Ravignan,2,2,0,0,0,operational,Paris,STATION,75018,operational,4,station,ok,nonexistent,2018,4,5,6,9,2018-04-05 06:09:00,2
56 boulevard du MarÃ©chal Foch,2,2,0,2,0,nonexistent,VerriÃ¨res-le-Buisson,STATION,91370,operational,2,station,ok,nonexistent,2018,4,9,1,25,2018-04-09 01:25:00,4
4 Rue Lobau,0,0,0,0,0,nonexistent,Paris,PARKING,75004,operational,4,station,ok,operational,2018,4,2,6,11,2018-04-02 06:11:00,0
348 rue d'Estienne d'Orves,0,0,0,0,0,nonexistent,Colombes,STATION,92700,operational,5,station,ok,nonexistent,2018,4,9,20,37,2018-04-09 20:37:00,0
221 rue Saint-Jacques,3,3,0,0,0,nonexistent,Paris,STATION,75005,operational,0,station,ok,nonexistent,2018,4,3,12,11,2018-04-03 12:11:00,3
1 rue des Bois,4,4,0,0,0,nonexistent,Paris,STATION,75019,operational,0,station,ok,nonexistent,2018,4,4,0,18,2018-04-04 00:18:00,4
77 avenue Pierre Brossolette,4,4,0,0,0,nonexistent,CrÃ©teil,STATION,94000,operational,2,station,ok,nonexistent,2018,4,6,16,28,2018-04-06 16:28:00,4
1 rue Claude Terrasse,5,5,1,0,0,operational,Le Blanc-Mesnil,STATION,93150,operational,1,station,ok,nonexistent,2018,4,8,2,44,2018-04-08 02:44:00,6
192 rue de la Croix Nivert,3,3,0,0,0,nonexistent,Paris,STATION,75015,operational,2,station,ok,nonexistent,2018,4,2,3,37,2018-04-02 03:37:00,3
56 avenue du MarÃ©chal de Lattre de Tassigny,3,3,0,0,0,nonexistent,CrÃ©teil,STATION,94000,operational,2,station,ok,nonexistent,2018,4,3,6,55,2018-04-03 06:55:00,3
21 Quai de la Tournelle,0,0,0,0,0,nonexistent,Paris,STATION,75005,operational,3,station,ok,nonexistent,2018,4,1,21,9,2018-04-01 21:09:00,0
123 boulevard Victor Hugo,4,4,0,0,0,nonexistent,Clichy-la-Garenne,STATION,92210,operational,0,station,ok,nonexistent,2018,4,5,17,27,2018-04-05 17:27:00,4
2 avenue de l'Ãpi dâOr,1,1,0,1,0,nonexistent,Villejuif,STATION,94800,operational,3,station,ok,nonexistent,2018,4,9,0,36,2018-04-09 00:36:00,2
2 square TolstoÃ¯,5,5,0,0,0,operational,Paris,STATION,75016,operational,1,station,ok,nonexistent,2018,4,1,1,3,2018-04-01 01:03:00,5
7 rue Raymond Pitet,0,0,0,0,1,operational,Paris,STATION,75017,operational,4,station,ok,nonexistent,2018,4,9,18,5,2018-04-09 18:05:00,0
46 rue Edgard Quinet,5,5,1,0,0,nonexistent,Neuilly-Plaisance,STATION,93360,operational,0,station,ok,nonexistent,2018,4,1,5,23,2018-04-01 05:23:00,6
3 Avenue de la Gare,4,4,0,0,0,nonexistent,Sceaux,SPACE,92330,operational,1,full_station,ok,operational,2018,4,4,9,33,2018-04-04 09:33:00,4
65 Avenue Ãmile Zola,0,0,0,0,0,broken,Paris,STATION,75015,operational,3,station,ok,nonexistent,2018,4,6,16,52,2018-04-06 16:52:00,0
32 rue Robert Marchand,6,6,0,0,0,nonexistent,Fontenay-aux-Roses,STATION,92260,operational,0,station,ok,nonexistent,2018,4,1,6,59,2018-04-01 06:59:00,6
55 avenue de Valenton,4,4,0,0,0,nonexistent,Limeil-BrÃ©vannes,STATION,94450,operational,2,station,ok,nonexistent,2018,4,2,5,44,2018-04-02 05:44:00,4
41 Boulevard Pasteur,0,0,0,0,1,operational,Paris,STATION,75015,operational,5,station,ok,nonexistent,2018,4,1,23,25,2018-04-01 23:25:00,0
10 rue du Quatre septembre,0,0,0,0,1,operational,Paris,STATION,75002,operational,5,station,ok,nonexistent,2018,4,2,10,17,2018-04-02 10:17:00,0
32 boulevard Jean-Baptiste Oudry,2,2,0,0,0,nonexistent,CrÃ©teil,STATION,94000,operational,4,station,ok,nonexistent,2018,4,1,23,38,2018-04-01 23:38:00,2
171 Rue de la Convention,0,0,0,0,0,nonexistent,Paris,STATION,75015,operational,3,station,ok,nonexistent,2018,4,9,11,16,2018-04-09 11:16:00,0
3 Rue Dulcie September,4,4,0,0,0,nonexistent,Saint-Ouen,STATION,93400,operational,2,station,ok,nonexistent,2018,4,4,6,43,2018-04-04 06:43:00,4
113 Rue Duhesme,4,4,0,0,0,operational,Paris,STATION,75018,operational,1,station,ok,nonexistent,2018,4,6,1,43,2018-04-06 01:43:00,4
12 Avenue de la Division Leclerc,4,4,0,1,0,nonexistent,ChÃ¢tillon,SPACE,92320,operational,0,full_station,ok,operational,2018,4,1,7,34,2018-04-01 07:34:00,5
145 rue de Tolbiac,5,5,0,1,0,operational,Paris,STATION,75013,operational,0,station,ok,nonexistent,2018,4,7,9,4,2018-04-07 09:04:00,6
46 Rue du GÃ©nÃ©ral Leclerc,0,0,0,0,0,nonexistent,Issy-les-Moulineaux,SPACE,92130,broken,0,full_station,closed,broken,2018,4,8,18,0,2018-04-08 18:00:00,0
2 rue du Commandant Lamy,0,0,0,0,0,nonexistent,Paris,STATION,75011,operational,4,station,ok,nonexistent,2018,4,1,2,46,2018-04-01 02:46:00,0
38 rue du Four,0,0,0,0,1,operational,Paris,STATION,75006,operational,5,station,ok,nonexistent,2018,4,2,9,9,2018-04-02 09:09:00,0
65 rue Ordener,1,1,0,1,1,operational,Paris,STATION,75018,operational,4,station,ok,nonexistent,2018,4,9,16,57,2018-04-09 16:57:00,2
2 rue Paul Escudier,4,4,0,0,0,operational,Paris,STATION,75009,operational,0,station,ok,nonexistent,2018,4,9,22,12,2018-04-09 22:12:00,4
Place Montgolfier - Parking Montgolfier,1,1,0,0,0,nonexistent,Saint-Maurice,PARKING,94410,operational,5,station,ok,nonexistent,2018,4,2,17,19,2018-04-02 17:19:00,1
32 rue Robert Marchand,4,4,0,0,0,nonexistent,Fontenay-aux-Roses,STATION,92260,operational,2,station,ok,nonexistent,2018,4,7,23,10,2018-04-07 23:10:00,4
98 rue de Turenne,4,4,0,0,1,operational,Paris,STATION,75003,operational,1,station,ok,nonexistent,2018,4,2,0,49,2018-04-02 00:49:00,4
1 rue de la LibÃ©ration,5,5,0,0,0,nonexistent,Saclay,STATION,91400,operational,1,station,ok,nonexistent,2018,4,6,11,13,2018-04-06 11:13:00,5
1 place Stalingrad,3,3,0,0,0,nonexistent,Neuilly-Plaisance,STATION,93360,operational,3,station,ok,nonexistent,2018,4,1,22,4,2018-04-01 22:04:00,3
36 rue du Temple,2,2,0,0,0,nonexistent,Paris,STATION,75004,operational,2,station,ok,nonexistent,2018,4,6,4,58,2018-04-06 04:58:00,2
52 rue de Seine,5,5,0,0,0,nonexistent,Colombes,STATION,92700,operational,0,station,ok,nonexistent,2018,4,9,2,48,2018-04-09 02:48:00,5
11 rue d'Astorg,4,4,0,0,0,operational,Paris,STATION,75008,operational,1,station,ok,nonexistent,2018,4,5,12,45,2018-04-05 12:45:00,4
6 avenue Foch,0,0,0,0,0,nonexistent,Paris,PARKING,75016,broken,0,station,closed,nonexistent,2018,4,3,20,41,2018-04-03 20:41:00,0
8 rue Goubet,0,0,0,0,0,operational,Paris,STATION,75019,operational,3,station,ok,nonexistent,2018,4,8,21,52,2018-04-08 21:52:00,0
50 rue Emile Zola,2,2,0,0,0,nonexistent,Bezons,STATION,95870,operational,5,station,ok,nonexistent,2018,4,5,6,27,2018-04-05 06:27:00,2
9 rue Ernest Renan,4,4,0,0,0,nonexistent,Issy-les-Moulineaux,STATION,92130,operational,0,station,ok,nonexistent,2018,4,8,11,2,2018-04-08 11:02:00,4
77 Rue Nationale,2,2,0,0,0,operational,Paris,STATION,75013,operational,3,station,ok,nonexistent,2018,4,6,3,15,2018-04-06 03:15:00,2
69 boulevard Pasteur,0,0,0,0,0,nonexistent,Paris,PARKING,75015,broken,0,station,closed,nonexistent,2018,4,4,9,8,2018-04-04 09:08:00,0
63 Boulevard Richard Lenoir,0,0,0,0,2,operational,Paris,STATION,75011,operational,6,station,ok,nonexistent,2018,4,1,10,49,2018-04-01 10:49:00,0
16 rue de l'ArrivÃ©e,1,1,0,0,2,operational,Paris,STATION,75015,operational,5,station,ok,nonexistent,2018,4,9,11,31,2018-04-09 11:31:00,1
89 avenue KlÃ©ber,5,5,0,0,0,operational,Paris,STATION,75016,operational,0,station,ok,nonexistent,2018,4,9,8,48,2018-04-09 08:48:00,5
31 avenue de la Division Leclerc,6,6,0,1,0,nonexistent,Fontenay-aux-Roses,STATION,92260,operational,0,station,ok,nonexistent,2018,4,8,3,10,2018-04-08 03:10:00,7
7 rue La Fayette,0,0,0,0,1,operational,Paris,STATION,75009,operational,6,station,ok,nonexistent,2018,4,7,4,25,2018-04-07 04:25:00,0
11 Place Stalingrad,5,5,0,1,0,nonexistent,Suresnes,STATION,92150,operational,0,station,ok,nonexistent,2018,4,6,2,9,2018-04-06 02:09:00,6
10 rue du Quatre septembre,3,3,0,0,0,operational,Paris,STATION,75002,operational,2,station,ok,nonexistent,2018,4,2,17,23,2018-04-02 17:23:00,3
1 Rue Dante,0,0,0,0,0,nonexistent,Paris,STATION,75005,operational,4,station,ok,nonexistent,2018,4,2,16,58,2018-04-02 16:58:00,0
105 Avenue Jean JaurÃ¨s,3,3,0,0,0,nonexistent,Drancy,STATION,93700,operational,3,station,ok,nonexistent,2018,4,6,19,18,2018-04-06 19:18:00,3
22 Boulevard de PÃ©saro,0,0,0,0,0,nonexistent,Nanterre,STATION,92000,operational,4,station,ok,nonexistent,2018,4,6,20,11,2018-04-06 20:11:00,0
1 Rue RenÃ© Jacques,5,5,0,0,0,operational,Issy-les-Moulineaux,STATION,92130,operational,0,station,ok,nonexistent,2018,4,5,6,47,2018-04-05 06:47:00,5
43 rue du Docteur Finlay,3,3,0,0,0,operational,Paris,STATION,75015,operational,0,station,ok,nonexistent,2018,4,3,9,33,2018-04-03 09:33:00,3
12 Avenue de la Division Leclerc,1,1,0,0,0,nonexistent,ChÃ¢tillon,SPACE,92320,operational,4,full_station,ok,operational,2018,4,6,14,42,2018-04-06 14:42:00,1
10 rue de Berri,0,0,0,0,2,operational,Paris,STATION,75008,operational,6,station,ok,nonexistent,2018,4,1,8,36,2018-04-01 08:36:00,0
65 Avenue Gambetta,0,0,0,0,0,broken,Paris,STATION,75020,broken,0,station,closed,nonexistent,2018,4,7,16,43,2018-04-07 16:43:00,0
53 rue du Bois l'AbbÃ©,2,2,0,0,0,nonexistent,Champigny-sur-Marne,STATION,94500,operational,4,station,ok,nonexistent,2018,4,4,11,37,2018-04-04 11:37:00,2
12 rue Henri Sainte-Claire DÃ©ville,3,3,0,0,0,nonexistent,Rueil-Malmaison,STATION,92500,operational,3,station,ok,nonexistent,2018,4,2,0,1,2018-04-02 00:01:00,3
1 Rue du Colonel Pierre Avia,4,4,0,0,1,operational,Paris,STATION,75015,operational,2,station,ok,nonexistent,2018,4,9,14,52,2018-04-09 14:52:00,4
1 Rue Georges Corete,0,0,0,0,0,nonexistent,Gennevilliers,SPACE,92230,broken,0,full_station,closed,broken,2018,4,6,9,34,2018-04-06 09:34:00,0
2 Rue de Rungis,3,3,1,0,0,operational,Paris,STATION,75013,operational,1,station,ok,nonexistent,2018,4,7,15,26,2018-04-07 15:26:00,4
335 rue Gabriel PÃ©ri,4,4,0,1,0,nonexistent,Colombes,STATION,92700,operational,0,station,ok,nonexistent,2018,4,1,14,2,2018-04-01 14:02:00,5
3 rue Roger Salengro,3,3,0,1,0,nonexistent,Drancy,STATION,93700,operational,0,station,ok,nonexistent,2018,4,2,16,45,2018-04-02 16:45:00,4
9 rue du 8 mai,0,0,0,0,0,nonexistent,Aulnay-sous-bois,STATION,93600,broken,0,station,closed,nonexistent,2018,4,9,6,23,2018-04-09 06:23:00,0
236 Boulevard Voltaire,5,5,0,0,0,operational,Paris,STATION,75011,operational,0,station,ok,nonexistent,2018,4,3,18,48,2018-04-03 18:48:00,5
2 Avenue John Fitzgerald Kennedy,4,4,0,0,0,operational,Le Bourget,STATION,93350,operational,2,station,ok,nonexistent,2018,4,2,6,23,2018-04-02 06:23:00,4
77 Rue Nationale,1,1,0,0,1,operational,Paris,STATION,75013,operational,3,station,ok,nonexistent,2018,4,6,13,23,2018-04-06 13:23:00,1
109 chaussÃ©e de l'Etang,5,5,0,0,0,nonexistent,Le Plessis-Robinson,STATION,92350,operational,0,station,ok,nonexistent,2018,4,6,6,34,2018-04-06 06:34:00,5
109 chaussÃ©e de l'Etang,4,4,0,0,0,nonexistent,Le Plessis-Robinson,STATION,92350,operational,1,station,ok,nonexistent,2018,4,5,5,58,2018-04-05 05:58:00,4
21 Quai de la Tournelle,1,1,0,0,0,nonexistent,Paris,STATION,75005,operational,1,station,ok,nonexistent,2018,4,3,23,8,2018-04-03 23:08:00,1
185 avenue du Maine,5,5,0,0,0,operational,Paris,STATION,75014,operational,0,station,ok,nonexistent,2018,4,4,22,35,2018-04-04 22:35:00,5
215 Avenue des GrÃ©sillons,3,3,0,0,0,nonexistent,Gennevilliers,STATION,92230,operational,3,station,ok,nonexistent,2018,4,5,22,35,2018-04-05 22:35:00,3
133 rue Saint Jacques,3,3,0,0,1,operational,Paris,STATION,75005,operational,2,station,ok,nonexistent,2018,4,2,4,10,2018-04-02 04:10:00,3
51 avenue Aristide Briand,2,2,0,0,0,nonexistent,Le Plessis-Robinson,STATION,92350,operational,3,station,ok,nonexistent,2018,4,5,9,56,2018-04-05 09:56:00,2
24 rue du Pont Louis-Philippe,0,0,0,0,2,operational,Paris,STATION,75004,operational,6,station,ok,nonexistent,2018,4,1,16,2,2018-04-01 16:02:00,0
245 rue de Tolbiac,3,3,0,0,0,operational,Paris,STATION,75013,operational,0,station,ok,nonexistent,2018,4,8,13,10,2018-04-08 13:10:00,3
39 rue du Port Ã  l'Anglais,1,1,0,0,0,nonexistent,Alfortville,STATION,94140,operational,4,station,ok,nonexistent,2018,4,2,21,41,2018-04-02 21:41:00,1
22 Rue Mademoiselle,6,6,0,0,0,nonexistent,Paris,STATION,75015,operational,0,station,ok,nonexistent,2018,4,3,9,47,2018-04-03 09:47:00,6
238 Rue du Faubourg Saint-Antoine,3,3,0,0,0,operational,Paris,STATION,75012,operational,1,station,ok,nonexistent,2018,4,5,19,43,2018-04-05 19:43:00,3
22 Avenue Jean JaurÃ¨s,4,4,0,1,0,nonexistent,Issy-les-Moulineaux,STATION,92130,operational,1,station,ok,nonexistent,2018,4,3,17,9,2018-04-03 17:09:00,5
6 rue Michelet,3,3,0,0,1,operational,Paris,STATION,75006,operational,3,station,ok,nonexistent,2018,4,5,12,47,2018-04-05 12:47:00,3
7 rue Raymond Pitet,5,5,0,0,0,operational,Paris,STATION,75017,operational,0,station,ok,nonexistent,2018,4,3,2,22,2018-04-03 02:22:00,5
130 rue de la Porte de Trivaux,5,5,0,0,0,nonexistent,Clamart,STATION,92140,operational,1,station,ok,nonexistent,2018,4,5,21,49,2018-04-05 21:49:00,5
11 rue d'Astorg,0,0,0,0,1,operational,Paris,STATION,75008,operational,6,station,ok,nonexistent,2018,4,1,9,30,2018-04-01 09:30:00,0
39 Rue de Verdun,0,0,0,0,0,nonexistent,Alfortville,STATION,94140,broken,0,station,closed,nonexistent,2018,4,2,17,5,2018-04-02 17:05:00,0
36 rue Saint-Maur,0,0,0,0,0,nonexistent,Paris,STATION,75011,operational,4,station,ok,nonexistent,2018,4,9,9,48,2018-04-09 09:48:00,0
36 Boulevard Richard Lenoir,0,0,0,0,0,nonexistent,Paris,STATION,75011,operational,3,station,ok,nonexistent,2018,4,8,8,11,2018-04-08 08:11:00,0
15 rue Joseph Bara,0,0,0,0,0,nonexistent,Paris,STATION,75006,operational,5,station,ok,nonexistent,2018,4,2,8,42,2018-04-02 08:42:00,0
188 Avenue de Choisy,3,3,0,0,1,operational,Paris,STATION,75013,operational,3,station,ok,nonexistent,2018,4,4,3,14,2018-04-04 03:14:00,3
17 Rue Ãmile Zola,2,2,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,STATION,92600,operational,4,station,ok,nonexistent,2018,4,5,13,0,2018-04-05 13:00:00,2
220 rue Marcadet,1,1,0,0,0,operational,Paris,STATION,75018,operational,3,station,ok,nonexistent,2018,4,5,19,19,2018-04-05 19:19:00,1
30 avenue de Verdun,3,3,0,0,0,nonexistent,Villeneuve-la-Garenne,STATION,92390,operational,3,station,ok,operational,2018,4,5,13,45,2018-04-05 13:45:00,3
2 rue de Martignac,0,0,0,0,2,operational,Paris,STATION,75007,operational,6,station,ok,nonexistent,2018,4,6,5,34,2018-04-06 05:34:00,0
22 rue des Roches,1,1,0,0,0,nonexistent,Montreuil,STATION,93100,operational,3,station,ok,nonexistent,2018,4,5,18,10,2018-04-05 18:10:00,1
41 avenue de Verdun,3,3,0,0,0,nonexistent,La Garenne-Colombes,STATION,92250,operational,3,station,ok,nonexistent,2018,4,4,6,38,2018-04-04 06:38:00,3
11 rue d'Astorg,0,0,0,0,1,operational,Paris,STATION,75008,operational,6,station,ok,nonexistent,2018,4,5,5,56,2018-04-05 05:56:00,0
54 Rue David d'Angers,5,5,0,1,0,operational,Paris,STATION,75019,operational,0,station,ok,nonexistent,2018,4,3,17,34,2018-04-03 17:34:00,6
121 avenue AndrÃ© Morizet,3,3,0,1,0,nonexistent,Boulogne-Billancourt,STATION,92100,operational,0,station,ok,nonexistent,2018,4,4,17,26,2018-04-04 17:26:00,4
6 place Abel Gance,1,1,0,0,0,nonexistent,Boulogne-Billancourt,STATION,92100,operational,4,station,ok,nonexistent,2018,4,6,15,18,2018-04-06 15:18:00,1
81 rue Jean JaurÃ¨s,3,3,0,0,0,nonexistent,Bezons,STATION,95870,operational,2,station,ok,nonexistent,2018,4,4,12,33,2018-04-04 12:33:00,3
1 rue de l'Avenir,6,6,0,0,0,nonexistent,Ãpinay-sur-Seine,STATION,93800,operational,0,station,ok,nonexistent,2018,4,1,17,20,2018-04-01 17:20:00,6
120 boulevard du Montparnasse,0,0,0,0,0,nonexistent,Paris,PARKING,75014,broken,0,station,closed,nonexistent,2018,4,7,2,46,2018-04-07 02:46:00,0
1 Rue Jules Romains,4,4,0,1,0,operational,Paris,SPACE,75019,operational,0,full_station,ok,operational,2018,4,3,9,2,2018-04-03 09:02:00,5
20 Boulevard Ãmile Augier,2,2,1,0,1,operational,Paris,STATION,75016,operational,2,station,ok,nonexistent,2018,4,1,11,1,2018-04-01 11:01:00,3
3 rue Jean JaurÃ¨s,3,3,0,0,0,nonexistent,Fontenay-aux-Roses,SPACE,92260,operational,0,full_station,ok,operational,2018,4,1,7,16,2018-04-01 07:16:00,3
76 Boulevard de la Tour-Maubourg,0,0,0,0,0,nonexistent,Paris,STATION,75007,operational,5,station,ok,nonexistent,2018,4,1,16,17,2018-04-01 16:17:00,0
127 Quai de Stalingrad,5,5,0,0,0,nonexistent,Issy-les-Moulineaux,STATION,92130,operational,0,station,ok,nonexistent,2018,4,1,23,1,2018-04-01 23:01:00,5
2 Avenue de Taillebourg,5,5,0,0,0,operational,Paris,STATION,75011,operational,0,station,ok,nonexistent,2018,4,4,8,28,2018-04-04 08:28:00,5
10 Rue du Ranelagh,0,0,0,0,0,nonexistent,Paris,STATION,75016,operational,4,station,ok,nonexistent,2018,4,8,20,42,2018-04-08 20:42:00,0
2 Avenue LeÌon Blum,5,5,0,0,0,nonexistent,Le Plessis-Robinson,SPACE,92350,operational,1,full_station,ok,broken,2018,4,7,8,44,2018-04-07 08:44:00,5
7 rue La Fayette,0,0,0,0,1,operational,Paris,STATION,75009,operational,6,station,ok,nonexistent,2018,4,5,23,30,2018-04-05 23:30:00,0
3 avenue d'Ivry,2,2,0,0,1,operational,Paris,STATION,75013,operational,2,station,ok,nonexistent,2018,4,1,11,35,2018-04-01 11:35:00,2
